Transaction_ID,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Total_Amount,Profit,Sales_Date,Order_Date,Shipping_Date,Payment_Method,Sales_Channel,City,State,Region
T02179,C7883,Anna Bridges,P890,Jeans,Clothing,1,22652.98,4090.46,18562.52,2213.53,2025-08-14,2025-08-14,2025-08-21,Cash,Offline,Port Thomas,Alaska,North
T02180,C4480,Gabriel West,P594,Jeans,Clothing,8,7694.93,414.59,61144.85,13589.85,2025-03-11,2025-03-11,2025-03-13,Upi,Online,South Jennifer,Montana,South
T02181,C4506,Stacey Johnson,P333,T-Shirt,Clothing,10,15728.09,4697.13,152583.77,24936.6,2025-08-25,2025-08-25,2025-08-29,Cash,Online,Reedshire,Arizona,West
T02182,C3268,Jacob Payne,P201,Jacket,Clothing,7,8734.37,530.72,60609.87,10437.26,2024-10-28,2024-10-28,2024-11-04,Upi,Online,Flemingport,Nevada,East
T02183,C9909,unknown value,P671,Mouse,Electronics,5,34104.75,6751.46,163772.29,31400.64,2025-10-11,2025-10-11,2025-10-15,Cash,Online,South Laurenhaven,Illinois,North
T02184,C5361,Mark Murphy,P401,Laptop,Electronics,9,7119.18,341.65,63730.97,5198.23,2025-06-19,2025-06-19,2025-06-20,Unknown,Offline,South Kimberly,New Mexico,North
T02185,C5194,Frank Parker,P681,Magazine,Books,3,1356.44,385.28,3684.04,299.34,2025-07-14,2025-07-14,2025-07-15,Upi,Offline,North Travis,Rhode Island,West
T02186,C6052,Debbie Meyer,P162,Notebook,Books,5,17429.95,3240.96,83908.79,10626.96,2024-11-28,2024-11-28,2024-12-03,Debit Card,Online,Erinfort,North Dakota,West
T02187,C6543,Susan Lowe,P332,Headphones,Electronics,4,31001.01,8007.31,115996.73,25442.82,2024-12-14,2024-12-14,2024-12-16,Net Banking,Online,North Maryfort,Arkansas,South
T02188,C6644,Erica Leon,P357,Notebook,Books,5,10714.43,397.09,53175.06,2801.38,2024-12-09,2024-12-09,2024-12-10,Net Banking,Offline,Port Jonathan,North Carolina,North
T02189,C5317,Logan Boyd,P629,Jacket,Clothing,10,30718.64,5962.48,301223.92,68624.51,2024-12-18,2024-12-18,2024-12-19,Credit Card,Offline,Sellersville,Mississippi,North
T02190,C8674,Eric Ramsey,P309,Lamp,Home,10,18257.92,4666.09,177913.11,29067.38,2024-11-30,2024-11-30,2024-12-06,Upi,Online,West Amanda,Texas,West
T02191,C7121,Julia Flynn,P267,Headphones,Electronics,1,479.23,70.85,408.38,53.38,2025-01-21,2025-01-21,2025-01-25,Cash,Offline,New Brandi,Virginia,North
T02192,C8754,Barbara Franklin,P675,Hoodie,Clothing,1,26252.38,2756.01,23496.37,2775.35,2025-06-16,2025-06-16,2025-06-20,Cash,Online,Jacobhaven,Rhode Island,West
T02193,C6485,Danny Newton,P110,Jeans,Clothing,1,45468.34,12111.15,33357.19,4969.3,2024-09-10,2024-09-10,2024-09-12,Upi,Offline,Brownport,Virginia,South
T02194,C4125,Brandon Watson,P305,Headphones,Electronics,6,38793.54,721.56,232039.68,29429.95,2024-06-10,2024-06-10,2024-06-13,Credit Card,Online,South Craig,California,East
T02195,C6234,Alexandria Webster,P669,Monitor,Electronics,10,260.43,76.3,2528.0,584.37,2025-01-26,2025-01-26,2025-02-01,Debit Card,Offline,Wattsstad,Oregon,North
T02196,C1567,Chad White,P361,Lamp,Home,1,33069.05,1970.01,31099.04,6108.82,2025-01-16,2025-01-16,2025-01-23,Upi,Online,New Barbaraville,Colorado,West
T02197,C1437,Christopher Foster,P251,Novel,Books,8,17699.65,1760.09,139837.11,11723.02,2024-01-13,2024-01-13,2024-01-14,Cash,Offline,Johnsonstad,New Hampshire,South
T02198,C6568,Louis Ramsey,P486,Jacket,Clothing,9,16041.92,281.09,144096.19,22600.62,2024-08-07,2024-08-07,2024-08-12,Cash,Offline,East Claytonport,New Mexico,West
T02199,C3643,Kathleen Ruiz,P213,Dictionary,Books,3,35603.79,10174.07,96637.3,17864.81,2025-05-04,2025-05-04,2025-05-10,Cash,Online,Fordton,Wisconsin,East
T02200,C6777,Dawn Mccarthy,P536,Mouse,Electronics,9,40770.36,7962.9,358970.34,49442.53,2025-01-30,2025-01-30,2025-02-05,Cash,Online,Lake Briannashire,Montana,East
T02201,C3293,Stacey Smith,P379,Lamp,Home,3,46466.92,9067.49,130333.27,12904.21,2024-12-14,2024-12-14,2024-12-18,Net Banking,Online,West Kyle,Rhode Island,South
T02202,C5059,Carlos James,P819,Chair,Home,3,48125.66,2608.19,141768.79,8787.97,2025-04-21,2025-04-21,2025-04-27,Credit Card,Offline,unkown column,Pennsylvania,East
T02203,C5433,Tony Brown,P748,Comics,Books,3,13811.24,2631.89,38801.83,7220.86,2025-11-26,2025-11-26,2025-11-28,Upi,Offline,EAST KIMBERLYVIEW,Utah,North
T02204,C3112,Maria Stewart,P456,Headphones,Electronics,2,3596.99,569.9,6624.08,1637.35,2024-08-15,2024-08-15,2024-08-20,Debit Card,Online,West Gracestad,Tennessee,East
T02205,C4706,Nicholas Sanchez,P333,Magazine,Books,5,48804.39,9098.43,234923.52,42156.57,2024-10-09,2024-10-09,2024-10-12,Cash,Online,West Amanda,Rhode Island,South
T02206,C2201,Janet Schneider,P230,Magazine,Books,8,19463.16,470.48,155234.8,33388.69,2024-06-16,2024-06-16,2024-06-23,Debit Card,Offline,North Sandra,Ohio,South
T02207,C9677,Carla Harris,P373,Notebook,Books,7,6118.9,789.73,42042.57,9379.28,2025-08-25,2025-08-25,2025-08-29,Net Banking,Offline,New Ethan,West Virginia,West
T02208,C2627,Jeffrey Wheeler,P959,Table,Home,7,34099.4,5611.95,233083.85,48162.22,2025-07-01,2025-07-01,2025-07-04,Debit Card,Online,East Christopher,Pennsylvania,West
T02209,C2878,Jennifer Higgins,P524,Dictionary,Books,2,582.72,77.39,1088.05,74.44,2024-12-25,2024-12-25,2024-12-28,Cash,Online,West Christopherland,Arkansas,West
T02210,C7342,Phillip Little,P271,Table,Home,1,13925.74,152.7,13773.04,1620.93,2025-05-27,2025-05-27,2025-05-30,Net Banking,Offline,North Donnafurt,Indiana,East
T02211,C6426,Bruce Bradley,P287,Dictionary,Books,4,33525.92,2233.56,131870.12,14481.47,2025-03-21,2025-03-21,2025-03-23,Credit Card,Online,New Edwardton,Oklahoma,South
T02212,C8252,Daniel Wilson,P985,Notebook,Books,4,16285.3,50.77,65090.43,8534.79,2024-08-02,2024-08-02,2024-08-07,Net Banking,Online,Davidport,Virginia,East
T02213,C2250,Alexis Hogan,P258,Lamp,Home,6,10870.13,2442.68,62778.1,9140.97,2025-10-05,2025-10-05,2025-10-06,Net Banking,Online,New Timothyhaven,Hawaii,South
T02214,C4486,Samantha Yu,P859,Notebook,Books,8,3387.81,725.08,26377.4,4462.47,2024-09-25,2024-09-25,2024-10-02,Credit Card,Offline,South Madeline,New Mexico,South
T02215,C2131,Mr. Joseph Lopez,P407,Lamp,Home,1,1766.5,171.65,1594.85,325.74,2024-11-06,2024-11-06,2024-11-13,Cash,Online,Lake Vickimouth,Alaska,East
T02216,C5824,Kristin Barker,P381,Monitor,Electronics,9,9944.63,2620.75,86880.92,6054.39,2025-04-07,2025-04-07,2025-04-13,Net Banking,Offline,Lake Patrickchester,Oklahoma,South
T02217,C9237,Daniel Pollard,P266,Monitor,Electronics,8,10399.92,1112.24,82087.12,7076.41,2024-03-20,2024-03-20,2024-03-22,Debit Card,Online,Lake Brianshire,South Carolina,East
T02218,C7272,Donna Phillips MD,P726,Comics,Books,9,27608.14,3429.89,245043.37,49617.86,2025-04-26,2025-04-26,2025-05-03,Net Banking,Online,East Ryan,Texas,East
T02219,C1226,Timothy Jordan,P218,Monitor,Electronics,4,39657.96,1269.22,157362.62,37179.94,2025-10-19,2025-10-19,2025-10-24,Debit Card,Online,Rhondamouth,Arkansas,South
T02220,C5883,William Fox,P128,Jacket,Clothing,10,9204.08,1585.8,90455.0,13480.03,2024-06-21,2024-06-21,2024-06-23,Cash,Online,East Andrewbury,Idaho,North
T02221,C9902,Jessica Lee,P413,Table,Home,6,49990.11,10236.96,289703.7,53963.56,2024-12-18,2024-12-18,2024-12-24,Debit Card,Offline,New Christopherhaven,Alaska,South
T02223,C8420,Amy Castro,P933,Notebook,Books,10,29913.32,4621.54,294511.66,34241.57,2024-08-13,2024-08-13,2024-08-15,Debit Card,Online,West Jimmy,Virginia,West
T02224,C7324,Patrick Gallegos,P570,Novel,Books,4,47495.97,9371.03,180612.85,44138.35,2024-02-20,2024-02-20,2024-02-23,Credit Card,Online,Kimberlystad,Tennessee,North
T02225,C6019,Diane Hines,P960,Chair,Home,8,41803.63,8118.56,326310.48,44494.3,2025-04-22,2025-04-22,2025-04-24,Upi,Online,Pamelaville,Arizona,North
T02226,C9661,Steven Suarez,P932,Hoodie,Clothing,2,47750.51,7764.33,87736.69,12746.32,2025-04-05,2025-04-05,2025-04-12,Debit Card,Offline,Lake Alexis,Tennessee,North
T02227,C1734,Elizabeth Bryan,P959,Chair,Home,4,47668.23,3404.66,187268.26,18988.39,2025-04-12,2025-04-12,2025-04-15,Cash,Online,Lake Jenniferview,Hawaii,North
T02228,C2592,Heather Mcknight,P207,Laptop,Electronics,8,8733.09,2592.63,67272.09,10479.61,2024-03-05,2024-03-05,2024-03-10,Upi,Offline,South Jennifer,Colorado,South
T02229,C3460,Michelle Mcclure,P657,Chair,Home,6,10924.57,2530.96,63016.46,12498.38,2025-08-10,2025-08-10,2025-08-11,Credit Card,Offline,Blakefurt,Texas,South
T02230,C3813,John Walsh,P734,Notebook,Books,9,820.04,79.86,7300.5,622.59,2025-01-22,2025-01-22,2025-01-27,Cash,Offline,Barbarashire,New Jersey,South
T02231,C2032,Jon Fisher,P995,Lamp,Home,3,4738.26,1362.33,12852.45,3194.67,2024-07-14,2024-07-14,2024-07-17,Cash,Offline,New Kellystad,Oklahoma,South
T02232,C2249,Mark Clark,P312,Laptop,Electronics,7,48362.14,12332.96,326202.02,72834.08,2024-01-19,2024-01-19,2024-01-21,Credit Card,Online,North Kellybury,Minnesota,East
T02233,C9767,George Newton,P548,Table,Home,9,19289.17,632.62,172969.91,22419.88,2025-06-05,2025-06-05,2025-06-12,Debit Card,Offline,Normanfurt,North Dakota,North
T02234,C5319,Patrick Davis,P871,Monitor,Electronics,9,11542.97,2632.01,101254.72,13126.56,2024-01-17,2024-01-17,2024-01-22,Net Banking,Offline,South Matthewfort,Iowa,North
T02235,C8727,Sherry Carr,P641,Hoodie,Clothing,7,8161.04,2057.12,55070.16,5674.98,2025-06-25,2025-06-25,2025-06-29,Cash,Online,Watkinston,Michigan,South
T02236,C3683,James Martin,P976,Monitor,Electronics,10,5957.5,641.25,58933.75,9646.22,2024-12-15,2024-12-15,2024-12-17,Net Banking,Online,Christopherborough,Massachusetts,East
T02237,C2422,Catherine Jones,P569,Curtains,Home,8,41700.83,6930.91,326675.73,76136.17,2025-11-10,2025-11-10,2025-11-15,Upi,Offline,Ramosborough,South Dakota,North
T02239,C7105,Joshua Adams,P346,Shoes,Clothing,2,18368.03,3456.04,33280.02,2676.66,2024-11-08,2024-11-08,2024-11-09,Upi,Online,New Amyland,North Dakota,South
T02240,C3662,Angela Horne,P544,Hoodie,Clothing,2,22252.54,3719.04,40786.04,6734.77,2024-05-23,2024-05-23,2024-05-25,Net Banking,Online,Lake Trevor,New Jersey,East
T02241,C8427,Denise Kramer,P403,Magazine,Books,9,39620.5,7189.9,349394.6,35776.91,2024-11-20,2024-11-20,2024-11-23,Net Banking,Offline,North Thomasfurt,Kentucky,South
T02243,C3613,Robert Gregory,P107,T-Shirt,Clothing,9,38434.14,8275.99,337631.27,18614.15,2024-01-11,2024-01-11,2024-01-12,Cash,Offline,Marystad,Missouri,North
T02244,C9510,Ricky Thomas,P272,Notebook,Books,1,1231.15,368.01,86314.0,120.37,2024-11-26,2024-11-26,2024-11-30,Credit Card,Online,Robertside,Iowa,North
T02245,C2291,Sandra Rivera,P903,Novel,Books,4,26170.48,4370.99,100310.93,19617.55,2024-12-27,2024-12-27,2024-12-29,Upi,Offline,West Kellyville,West Virginia,North
T02246,C6732,Joanne Delacruz,P271,Keyboard,Electronics,4,42100.02,7549.1,160850.98,10792.59,2024-07-07,2024-07-07,2024-07-09,Credit Card,Online,Lambertborough,Rhode Island,North
T02247,C5576,Dan Hill,P920,Comics,Books,10,20429.28,4176.83,200115.97,30625.26,2024-11-02,2024-11-02,2024-11-09,Net Banking,Online,Gregoryhaven,Utah,West
T02248,C3544,Katie Johnson,P374,Magazine,Books,6,2536.05,42.33,15173.97,1296.25,2024-12-17,2024-12-17,2024-12-19,Credit Card,Online,Port Devintown,Iowa,West
T02249,C9417,Isaac Brooks,P567,Notebook,Books,1,7331.4,1394.49,5936.91,515.09,2025-07-31,2025-07-31,2025-08-04,Credit Card,Offline,Millerburgh,Tennessee,West
T02250,C6116,Sabrina Adams,P417,Novel,Books,8,8380.31,1490.06,65552.42,14000.72,2025-09-07,2025-09-07,2025-09-14,Debit Card,Online,Johnsonburgh,North Dakota,South
T02251,C6919,Mark Williams,P975,Notebook,Books,8,20940.43,3053.77,164469.67,35005.54,2025-10-08,2025-10-08,2025-10-12,Credit Card,Offline,North Douglasview,Nevada,West
T02252,C6180,Norman Washington,P246,Notebook,Books,7,46442.86,4042.74,321057.28,53463.27,2025-07-07,2025-07-07,2025-07-14,Debit Card,Online,East Christyton,Kansas,West
T02253,C8596,Chris Johnson,P186,Jeans,Clothing,8,17448.3,4126.52,135459.88,10131.35,2024-10-14,2024-10-14,2024-10-20,Cash,Offline,Susanview,North Dakota,South
T02254,C9662,Seth Price,P229,Headphones,Electronics,5,5120.86,800.85,24803.45,4667.54,2025-03-23,2025-03-23,2025-03-24,Upi,Offline,East Stephaniestad,Hawaii,West
T02255,C9178,John Pineda,P987,Lamp,Home,4,8596.08,1064.32,33320.0,2762.24,2025-08-20,2025-08-20,2025-08-25,Debit Card,Offline,New Samuel,Nebraska,South
T02256,C2923,Katie Duke,P462,Chair,Home,9,6407.63,1858.24,55810.43,10985.24,2024-05-24,2024-05-24,2024-05-25,Credit Card,Online,Port Joseph,Minnesota,West
T02257,C8782,Cassandra White,P795,Hoodie,Clothing,3,45505.09,10783.67,125731.6,11761.1,2024-04-11,2024-04-11,2024-04-17,Cash,Online,Port Julie,Arkansas,East
T02258,C4317,Samantha Smith,P431,Magazine,Books,4,8738.78,612.27,34342.85,1935.8,2025-04-29,2025-04-29,2025-05-02,Credit Card,Offline,West Kyle,Alaska,East
T02259,C8855,Laura Howard,P954,Curtains,Home,3,38804.21,11361.52,105051.11,18810.62,2025-09-16,2025-09-16,2025-09-23,Net Banking,Offline,unkown column,Kentucky,South
T02260,C1605,Derrick Richardson,P967,Notebook,Books,9,11413.43,1239.67,101481.2,8861.43,2024-07-09,2024-07-09,2024-07-10,Debit Card,Offline,Lake Christopher,Utah,South
T02261,C7835,Samantha Waller,P938,Mouse,Electronics,8,32549.28,7335.26,253058.98,37731.41,2025-04-16,2025-04-16,2025-04-18,Credit Card,Online,Port Ericfurt,South Carolina,South
T02262,C4528,Amy Melton,P828,Jacket,Clothing,4,25653.76,3336.82,99278.22,23858.03,2024-10-14,2024-10-14,2024-10-21,Debit Card,Online,Sanchezberg,Idaho,West
T02263,C5471,William Mann,P871,Laptop,Electronics,7,30653.95,8303.03,206274.62,10589.59,2024-05-23,2024-05-23,2024-05-29,Debit Card,Offline,Parrishport,New Mexico,South
T02264,C7465,Lisa Williams,P279,unknown column,Electronics,7,30652.06,1954.67,212609.75,52480.77,2025-09-20,2025-09-20,2025-09-23,Debit Card,Offline,Mitchellstad,Montana,North
T02265,C3921,Alexander Hogan,P525,Keyboard,Electronics,8,47254.31,13768.84,364265.64,66070.46,2024-08-29,2024-08-29,2024-09-03,Upi,Online,Port Ryan,North Carolina,West
T02266,C9897,Carrie King,P800,Lamp,Home,6,9288.52,1998.21,53732.91,8677.4,2025-12-01,2025-12-01,2025-12-08,Debit Card,Offline,Lake Michelle,California,North
T02267,C3171,Michael Lewis,P892,Novel,Books,4,33916.68,487.97,135178.75,8959.84,2024-04-14,2024-04-14,2024-04-15,Upi,Online,Sarahtown,Nebraska,South
T02268,C5366,Latoya Osborne,P242,Table,Home,1,14902.2,1658.86,13243.34,2162.44,2025-05-21,2025-05-21,2025-05-26,Cash,Online,Boltonmouth,Washington,South
T02269,C4238,Rodney Morgan,P670,Monitor,Electronics,5,34493.75,4383.92,168084.83,18611.08,2024-12-02,2024-12-02,2024-12-08,Debit Card,Online,Alexandraside,Maine,East
T02270,C9399,Peter Peters,P473,T-Shirt,Clothing,6,10587.37,890.46,62633.76,8604.93,2024-04-25,2024-04-25,2024-04-29,Net Banking,Online,Devonburgh,Pennsylvania,West
T02271,C9589,Geoffrey Rogers,P787,Sofa,Home,1,47850.26,2389.82,45460.44,10379.26,2025-11-20,2025-11-20,2025-11-27,Credit Card,Offline,Lake Joshuaborough,Alabama,North
T02272,C5309,James Woods,P734,Notebook,Books,9,48483.65,5565.06,430787.79,49501.35,2025-04-28,2025-04-28,2025-05-01,Debit Card,Online,Richardsonfurt,Nebraska,East
T02273,C6344,Christopher Clark,P740,Keyboard,Electronics,1,19292.37,3036.27,16256.1,1216.27,2024-04-21,2024-04-21,2024-04-25,Credit Card,Online,unkown column,Maryland,East
T02274,C3149,Adam Rhodes,P808,Monitor,Electronics,9,44328.62,8878.92,390078.66,63761.1,2024-06-05,2024-06-05,2024-06-08,Credit Card,Online,Zacharyland,Alaska,South
T02275,C2831,Betty Barnett,P766,Laptop,Electronics,10,1667.48,384.45,16290.35,1775.61,2025-04-07,2025-04-07,2025-04-09,Cash,Offline,Port Christopherport,New Hampshire,South
T02276,C3688,Laura Moody,P205,Jeans,Clothing,1,21598.14,614.2,20983.94,1453.35,2025-01-23,2025-01-23,2025-01-25,Upi,Online,Hawkinsland,Oklahoma,South
T02277,C2933,Kyle Young Jr.,P334,Dictionary,Books,1,33062.91,5416.71,27646.2,6103.81,2024-04-24,2024-04-24,2024-04-26,Cash,Online,South Kellymouth,Tennessee,South
T02278,C3134,Lindsey Rodriguez,P861,Headphones,Electronics,6,6193.75,532.66,36629.84,8701.56,2024-05-21,2024-05-21,2024-05-22,Credit Card,Online,Leechester,Kentucky,South
T02279,C1153,Michael Tate,P561,Keyboard,Electronics,6,4981.87,1125.74,28765.48,2515.14,2025-12-11,2025-12-11,2025-12-14,Credit Card,Offline,New Danielle,New Hampshire,West
T02280,C1490,Jeffrey Mccarthy,P945,Chair,Home,7,6539.02,1834.6,43938.54,9936.85,2024-01-22,2024-01-22,2024-01-29,Credit Card,Online,Riverachester,Arizona,West
T02281,C9268,Patrick Evans,P218,unknown column,Books,5,47484.28,3305.51,234115.89,27174.48,2025-04-19,2025-04-19,2025-04-21,Net Banking,Offline,West Donaldhaven,Kentucky,East
T02282,C9479,Susan Gonzales,P545,Monitor,Electronics,6,16651.95,4874.68,95037.02,6773.48,2024-07-12,2024-07-12,2024-07-14,Debit Card,Online,Ginamouth,South Carolina,North
T02283,C2920,Michelle Parsons,P964,Notebook,Books,7,47602.95,5590.5,327630.15,81754.24,2025-06-04,2025-06-04,2025-06-06,Net Banking,Online,Robertside,Utah,North
T02284,C5763,Shane Johnson,P306,Comics,Books,9,17148.04,114.64,154217.72,23611.57,2024-10-07,2024-10-07,2024-10-11,Credit Card,Offline,Zacharyport,Missouri,North
T02285,C5423,Amanda Blake,P314,T-Shirt,Clothing,3,39024.44,6530.22,110543.1,24216.09,2024-09-19,2024-09-19,2024-09-22,Credit Card,Online,Port Kristineshire,South Dakota,West
T02286,C3307,Wendy Bryant,P593,Laptop,Electronics,5,10040.72,383.29,49820.31,4782.11,2025-10-15,2025-10-15,2025-10-22,Cash,Offline,East Jessicastad,Oklahoma,East
T02287,C5828,Lisa Odom,P503,Jeans,Clothing,10,43527.92,583.45,434695.75,55569.27,2025-03-19,2025-03-19,2025-03-20,Net Banking,Online,Gonzalezside,Kansas,West
T02288,C3825,Kimberly Baxter,P116,Chair,Home,5,31526.16,7848.62,149782.18,25260.49,2025-02-19,2025-02-19,2025-02-25,Credit Card,Offline,West Michael,Pennsylvania,West
T02289,C7458,Christina Gonzalez,P112,T-Shirt,Clothing,6,24736.45,4071.69,144347.01,33599.08,2024-03-03,2024-03-03,2024-03-08,Cash,Online,Parkerborough,Mississippi,West
T02290,C5447,Joseph Griffith,P746,Magazine,Books,8,43008.37,12202.93,331864.03,43527.53,2025-11-07,2025-11-07,2025-11-10,Debit Card,Offline,South Danielport,Rhode Island,West
T02291,C6297,Jodi Romero,P710,Shoes,Clothing,8,41623.88,8812.88,324178.16,54742.22,2024-09-09,2024-09-09,2024-09-12,Debit Card,Online,South Mariaport,Florida,West
T02292,C1968,Robert Mueller,P721,Keyboard,Electronics,2,11042.46,338.25,21746.67,3638.17,2025-03-29,2025-03-29,2025-04-02,Credit Card,Online,East Josephbury,Hawaii,South
T02293,C3136,Ashley Henry,P925,Comics,Books,10,1709.36,418.63,16674.97,1049.58,2024-01-31,2024-01-31,2024-02-01,Net Banking,Online,West Matthew,Montana,North
T02294,C2061,unknown value,P426,unknown column,Books,5,17740.9,4183.48,84521.02,15832.21,2024-12-28,2024-12-28,2024-12-31,Net Banking,Online,Johnathantown,Missouri,South
T02295,C2211,Corey Harris,P745,Chair,Home,8,7976.3,2372.22,61438.18,14988.87,2024-04-12,2024-04-12,2024-04-13,Net Banking,Offline,New Kenneth,North Dakota,South
T02296,C4699,Diane Johnson,P348,unknown column,Clothing,10,8701.16,488.58,86523.02,13400.98,2024-01-31,2024-01-31,2024-02-05,Cash,Online,West Emily,Kentucky,South
T02297,C7531,Valerie Chavez,P982,Novel,Books,8,45018.52,11527.63,348620.53,18752.36,2025-12-01,2025-12-01,2025-12-07,Cash,Online,Port Joshua,Florida,East
T02298,C8875,Amy Sanders,P524,Lamp,Home,7,8360.02,2354.76,56165.38,13936.52,2025-11-17,2025-11-17,2025-11-20,Cash,Offline,South Benjaminmouth,Colorado,South
T02299,C5306,Brian Ray,P174,Chair,Home,3,17169.76,1396.63,50112.65,8459.2,2024-12-18,2024-12-18,2024-12-22,Debit Card,Online,New Paula,Maryland,South
T02300,C1589,Jonathan Leblanc,P461,T-Shirt,Clothing,1,495.88,96.76,399.12,65.92,2024-12-03,2024-12-03,2024-12-07,Credit Card,Offline,New Carolyn,Florida,West
T02301,C1890,unknown value,P559,Jeans,Clothing,3,17218.27,3479.3,48175.51,5234.09,2025-08-19,2025-08-19,2025-08-26,Cash,Online,South Alicia,Pennsylvania,North
T02302,C5337,James Wyatt,P535,Monitor,Electronics,8,43142.65,7452.2,337689.0,17239.15,2025-05-05,2025-05-05,2025-05-11,Net Banking,Online,Jasonburgh,Louisiana,South
T02303,C9143,Patrick Galvan,P607,Jacket,Clothing,8,46342.5,10492.54,360247.46,46519.5,2024-05-29,2024-05-29,2024-06-02,Cash,Online,Lake Tammy,Indiana,West
T02304,C9518,Thomas Church,P202,Jacket,Clothing,4,13064.51,698.34,51559.7,5446.05,2025-10-25,2025-10-25,2025-10-31,Net Banking,Offline,Coxside,New Mexico,South
T02305,C1596,Nathaniel Smith,P202,Table,Home,6,44482.8,10817.65,256079.15,16625.84,2024-12-12,2024-12-12,2024-12-16,Net Banking,Offline,South Sean,Louisiana,North
T02306,C3339,Mrs. Gloria Acevedo,P128,Comics,Books,6,45547.46,5843.89,267440.87,63944.2,2024-10-14,2024-10-14,2024-10-20,Cash,Online,Michaelmouth,Oklahoma,North
T02307,C4279,Adam Williams,P721,Hoodie,Clothing,6,35708.81,9780.7,204472.16,19532.83,2025-01-23,2025-01-23,2025-01-25,Debit Card,Online,Randallstad,North Dakota,East
T02308,C9739,Jennifer Gilmore,P286,Novel,Books,7,40461.96,4662.58,278571.14,34929.03,2024-02-05,2024-02-05,2024-02-12,Debit Card,Offline,East Calvin,Washington,South
T02309,C3462,Kevin Davis,P145,Novel,Books,1,9272.46,918.34,8354.12,495.36,2025-02-14,2025-02-14,2025-02-16,Credit Card,Online,Rileyburgh,Maine,East
T02310,C6174,Jacob Daniels,P108,Curtains,Home,2,26905.94,5286.33,48525.55,11355.7,2024-09-26,2024-09-26,2024-09-27,Credit Card,Online,West Annamouth,West Virginia,East
T02311,C3577,Jamie Rivera,P958,Shoes,Clothing,1,1990.84,365.78,1625.06,196.66,2025-01-01,2025-01-01,2025-01-02,Debit Card,Online,Port Chelsea,Indiana,East
